1	0.919
1.01	0.863
1.02	0.918
1.03	0.884
1.04	0.871
1.05	0.906
1.06	0.842
1.07	0.829
1.08	0.854
1.09	0.818
1.1	0.827
1.11	0.775
1.12	0.818
1.13	0.826
1.14	0.781
1.15	0.799
1.16	0.766
1.17	0.754
1.18	0.769
1.19	0.759
1.2	0.761
1.21	0.727
1.22	0.732
1.23	0.724
1.24	0.775
1.25	0.756
1.26	0.742
1.27	0.72
1.28	0.715
1.29	0.671
1.3	0.694
1.31	0.716
1.32	0.633
1.33	0.673
1.34	0.713
1.35	0.671
1.36	0.715
1.37	0.688
1.38	0.663
1.39	0.664
1.4	0.612
1.41	0.628
1.42	0.665
1.43	0.637
1.44	0.609
1.45	0.619
1.46	0.634
1.47	0.661
1.48	0.633
1.49	0.614
1.5	0.633
1.51	0.597
1.52	0.555
1.53	0.553
1.54	0.568
1.55	0.602
1.56	0.588
1.57	0.56
1.58	0.596
1.59	0.584
1.6	0.599
1.61	0.566
1.62	0.607
1.63	0.551
1.64	0.527
1.65	0.56
1.66	0.527
1.67	0.597
1.68	0.548
1.69	0.537
1.7	0.508
1.71	0.519
1.72	0.558
1.73	0.521
1.74	0.494
1.75	0.53
1.76	0.517
1.77	0.561
1.78	0.484
1.79	0.517
1.8	0.491
1.81	0.487
1.82	0.505
1.83	0.509
1.84	0.46
1.85	0.53
1.86	0.483
1.87	0.46
1.88	0.502
1.89	0.474
1.9	0.499
1.91	0.49
1.92	0.461
1.93	0.473
1.94	0.476
1.95	0.423
1.96	0.461
1.97	0.464
1.98	0.466
1.99	0.46
2	0.467
2.01	0.449
2.02	0.462
2.03	0.442
2.04	0.441
2.05	0.415
2.06	0.442
2.07	0.425
2.08	0.436
2.09	0.46
2.1	0.422
2.11	0.428
2.12	0.42
2.13	0.434
2.14	0.463
2.15	0.412
2.16	0.449
2.17	0.448
2.18	0.439
2.19	0.412
2.2	0.411
2.21	0.436
2.22	0.411
2.23	0.378
2.24	0.39
2.25	0.429
2.26	0.402
2.27	0.371
2.28	0.387
2.29	0.383
2.3	0.401
2.31	0.389
2.32	0.38
2.33	0.422
2.34	0.388
2.35	0.362
2.36	0.386
2.37	0.389
2.38	0.384
2.39	0.347
2.4	0.329
2.41	0.342
2.42	0.368
2.43	0.357
2.44	0.391
2.45	0.377
2.46	0.367
2.47	0.356
2.48	0.376
2.49	0.355
2.5	0.343
2.51	0.36
2.52	0.346
2.53	0.375
2.54	0.332
2.55	0.356
2.56	0.344
2.57	0.362
2.58	0.353
2.59	0.354
2.6	0.354
2.61	0.343
2.62	0.294
2.63	0.359
2.64	0.339
2.65	0.339
2.66	0.337
2.67	0.357
2.68	0.354
2.69	0.33
2.7	0.34
2.71	0.337
2.72	0.332
2.73	0.32
2.74	0.301
2.75	0.332
2.76	0.316
2.77	0.304
2.78	0.333
2.79	0.3
2.8	0.335
2.81	0.333
2.82	0.311
2.83	0.356
2.84	0.3
2.85	0.313
2.86	0.34
2.87	0.301
2.88	0.285
2.89	0.349
2.9	0.353
2.91	0.328
2.92	0.322
2.93	0.315
2.94	0.291
2.95	0.325
2.96	0.267
2.97	0.289
2.98	0.327
2.99	0.303
